ID,month,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,Crop,class
ID_SujZk1_Feb,Feb,2532.8538,2197.3691,2063.5908,1753.7123,2052.2937,3477.4548,4173.048,3920.8308,4577.2383,1326.259,2827.5574,1744.9559,Palm,2
ID_FZgOzm_Feb,Feb,3042.4346,2742.7292,2518.6047,2369.6274,2400.348,2769.8975,3012.6243,2822.4797,3161.5059,1297.7585,2376.0293,1778.4752,Rubber,3
ID_Uvd35C_Feb,Feb,2581.7607,2257.4175,2043.6029,1821.0454,1931.8782,2573.141,2914.3186,2727.0234,3109.2634,1212.5348,2204.8884,1568.4037,Rubber,3
ID_MZ18xG_Feb,Feb,2438.2634,2104.5264,1925.0254,1628.8923,1859.2665,2908.976,3362.6367,3153.6714,3611.0203,1250.6675,2261.1633,1514.1738,Rubber,3
ID_KxxarN_Feb,Feb,5275.2393,5154.3,5199.196,5520.5312,5547.9775,6365.488,6998.4785,6416.48,7494.8525,1869.399,6178.959,4676.379,Rubber,3
ID_Yy1boF_Feb,Feb,2474.6975,2150.669,2014.1177,1700.9412,2031.9893,3493.4832,4172.861,3930.2695,4584.522,1335.6255,2910.5098,1777.1465,Rubber,3
ID_JVBd9c_Feb,Feb,2631.3738,2299.2046,2161.6855,1838.9766,2150.3745,3628.4985,4360.925,4109.095,4824.7666,1344.361,3074.9724,1860.1218,Palm,2
ID_ZYOWgd_Feb,Feb,6870.339,7072.2783,7098.52,7585.0703,7379.3027,7993.873,8555.056,7925.747,8934.643,2156.0872,6600.926,4844.268,Rubber,3
ID_Zo61fq_Feb,Feb,2537.5278,2175.777,1945.2112,1682.0498,1779.0363,2452.7556,2801.9883,2609.5916,2962.728,1191.5702,1923.7937,1382.1749,Palm,2
ID_P1F8cG_Feb,Feb,3372.338,3200.937,3057.9666,2941.446,3085.7532,3952.2402,4440.0786,4160.4917,4758.3887,1415.4003,3754.61,2796.2761,Rubber,3
ID_LcMvHd_Feb,Feb,3136.6543,2828.1045,2594.1243,2424.4468,2463.9958,2966.2808,3255.141,3043.978,3380.7888,1413.7258,2349.0557,1843.3887,Rubber,3
ID_atqJ17_Feb,Feb,5017.634,5051.26,5012.4756,5186.8384,5107.474,6104.905,6810.997,6439.458,7256.1885,1736.7074,5810.6826,4354.62,Palm,2
ID_h8HIzm_Feb,Feb,2481.2908,2157.8054,2026.8931,1711.3826,2052.3972,3440.574,4089.4387,3858.8079,4503.356,1320.6782,2875.9038,1763.7267,Rubber,3
ID_V27BvJ_Feb,Feb,2740.524,2491.3567,2382.856,2106.6506,2412.7825,3633.6943,4202.1797,4010.9956,4627.8857,1394.4313,3345.5361,2146.679,Cocoa,1
ID_XyBJtL_Feb,Feb,2468.61,2110.7478,1865.6068,1604.4886,1650.5173,2110.8665,2337.222,2175.1252,2420.484,1139.377,1521.9751,1213.2498,Rubber,3
ID_mxUNlO_Feb,Feb,3091.5132,2715.995,2566.739,2448.3845,2581.4275,3285.537,3822.0007,3505.98,4139.4727,1344.6033,3404.2998,2436.6824,Palm,2
ID_mcnHFG_Feb,Feb,4149.346,4022.3145,3929.0955,3953.5632,3952.9766,4765.713,5414.464,5069.753,5801.2793,1585.6155,4496.2217,3188.647,Palm,2
ID_0WZJ2d_Feb,Feb,2695.06,2403.414,2257.8997,2075.4146,2261.0784,3091.7512,3661.8062,3456.6055,4014.5867,1277.406,3417.9993,2292.5728,Palm,2
ID_N7q9Of_Feb,Feb,2610.3586,2319.636,2133.8904,1939.5271,2023.2123,2699.6748,3136.9363,2920.1204,3346.6228,1216.2545,2364.3645,1640.4014,Palm,2
ID_fuskBz_Feb,Feb,4240.1113,4157.97,4090.644,4206.164,4258.9087,4927.1045,5541.267,5215.5117,5929.938,1623.293,5390.9385,3926.7573,Palm,2
ID_Tj3yf2_Feb,Feb,2821.0461,2551.3625,2406.014,2190.6936,2327.4924,3277.4497,3904.0059,3661.8035,4204.293,1266.4437,2932.8354,1953.5338,Palm,2
ID_KVIMUU_Feb,Feb,2740.9526,2477.193,2361.9197,2209.604,2368.5752,3322.7202,3909.0295,3683.9016,4289.202,1312.201,3319.684,2220.061,Palm,2
ID_lOV60H_Feb,Feb,2638.477,2318.9727,2182.2864,1931.7267,2208.885,3439.213,4209.5273,3997.7793,4689.3623,1338.912,3414.107,2098.3352,Palm,2
ID_0zh2Rt_Feb,Feb,2495.43,2208.089,2041.4683,1839.3499,1960.5029,2734.867,3203.6938,3012.9995,3472.1162,1227.6174,2489.638,1666.8593,Palm,2
ID_7HHKIa_Feb,Feb,2765.2668,2491.7866,2296.5618,2122.07,2152.3926,2668.8315,3029.1191,2816.0369,3212.6975,1210.8524,2384.2354,1754.095,Palm,2
ID_sW0NLg_Feb,Feb,3036.5098,2766.667,2586.1895,2352.4846,2458.907,3700.7227,4569.8115,4259.2627,4952.2856,1367.956,3244.1816,2101.6738,Palm,2
ID_SRQrZk_Feb,Feb,2973.05,2647.9915,2500.106,2288.2144,2452.919,3630.5857,4463.253,4178.184,4855.2056,1412.4706,3276.2688,2152.4683,Palm,2
ID_3iwe46_Feb,Feb,2742.6743,2520.6367,2382.213,2183.6494,2350.015,3349.2253,3978.4153,3786.7744,4380.373,1315.5436,3281.5593,2129.346,Palm,2
ID_0ZElUr_Feb,Feb,3821.8835,3723.501,3636.7065,3641.2776,3649.19,4497.1353,5152.857,4839.2144,5579.8057,1452.9973,4522.2715,3218.9792,Palm,2
ID_szRfl3_Feb,Feb,2557.4937,2285.77,2152.6467,2017.8939,2168.2402,3001.638,3533.1772,3356.4053,3898.136,1268.9619,3264.1523,2135.626,Palm,2
ID_XMFuUD_Feb,Feb,2617.8682,2313.0132,2201.329,2001.7643,2251.2112,3420.263,4130.0776,3951.3704,4582.5522,1339.8347,3568.978,2262.468,Palm,2
ID_daT3uk_Feb,Feb,2663.77,2324.6755,2175.744,1911.4225,2082.3423,3276.1445,4027.5918,3749.3079,4384.337,1296.922,2710.0737,1704.1522,Palm,2
ID_fdwyFZ_Feb,Feb,6093.6655,6165.5293,6139.442,6479.4067,6299.799,6787.117,7401.814,6867.45,7687.6104,2055.1123,5677.5166,4029.6702,Palm,2
ID_fQuP88_Feb,Feb,4079.852,4015.7952,3869.4348,3877.0105,3803.5693,4355.5815,4823.9683,4526.4033,5053.9883,1515.734,3951.9934,2898.373,Palm,2
ID_9z9pT6_Feb,Feb,2644.279,2330.155,2184.8206,1972.2953,2174.4434,3134.8286,3754.2473,3534.441,4099.8213,1299.5087,3139.08,2034.2515,Palm,2
ID_vlL05b_Feb,Feb,2694.154,2427.5105,2289.5557,2108.1226,2275.7827,3224.5105,3824.2173,3616.9292,4211.9966,1292.0826,3215.0537,2089.3225,Palm,2
ID_8279wf_Feb,Feb,3932.048,3595.9895,3556.3965,3598.168,3683.8135,4434.201,5086.6987,4616.14,5451.269,1513.3248,4461.9067,3378.014,Palm,2
ID_GqlURm_Feb,Feb,4151.043,3941.062,3835.3188,3877.2502,3851.3564,4397.4536,4935.242,4557.37,5202.6455,1506.5514,4542.6226,3508.895,Palm,2
ID_nQ568T_Feb,Feb,4151.8374,4088.6047,3987.637,4066.4038,3967.7942,4528.3496,5033.846,4662.97,5313.0864,1478.2472,4448.433,3401.1008,Palm,2
ID_j4OCpe_Feb,Feb,2662.1995,2388.9773,2243.1387,2046.4867,2204.223,3122.2825,3689.6455,3476.7021,4029.7332,1271.9451,2975.9412,1952.8678,Palm,2
ID_HsS2mQ_Feb,Feb,4121.112,4015.034,3901.4094,3968.1323,3867.6436,4377.759,4846.6284,4481.293,5099.3413,1478.2542,4211.8364,3194.2039,Palm,2
ID_d58r8T_Feb,Feb,2955.496,2708.9326,2605.9558,2380.3652,2644.8352,3869.8716,4547.357,4333.6035,4957.131,1543.3035,3216.2576,2151.8464,Cocoa,1
ID_SypJE0_Feb,Feb,2809.519,2539.5974,2418.0935,2305.0808,2459.6116,3399.4536,4006.6514,3768.3145,4396.276,1328.9962,3570.3672,2367.2368,Palm,2
ID_iSvRan_Feb,Feb,2661.945,2347.5156,2223.038,1962.9642,2250.8955,3504.897,4288.385,4060.5051,4757.1616,1343.0688,3378.5159,2081.2266,Palm,2
ID_LSdF9s_Feb,Feb,3156.8657,2869.5605,2727.578,2620.8276,2658.4128,3303.527,3777.582,3469.9316,4023.6423,1297.4763,3066.5244,2201.2153,Palm,2
ID_MO9Ebn_Feb,Feb,2571.3765,2300.1008,2182.6316,1953.1354,2174.0415,3257.6072,3918.8997,3688.7405,4311.744,1276.8278,3046.0957,1918.8685,Palm,2
ID_059i1w_Feb,Feb,2527.0408,2258.19,2126.1887,1951.7839,2118.9517,2950.052,3456.3137,3260.4736,3798.4268,1239.3772,3028.441,1990.1964,Palm,2
ID_7kM8vV_Feb,Feb,3661.6199,3525.9834,3469.2996,3482.7778,3530.6528,4340.3066,4965.896,4595.708,5354.2305,1414.9465,4526.73,3390.3625,Palm,2
ID_FVKjGF_Feb,Feb,5486.4526,5520.3423,5439.962,5654.248,5448.463,5927.3633,6470.753,5992.6807,6756.466,1793.7412,5090.9937,3658.9893,Palm,2
ID_gcymDw_Feb,Feb,2492.0488,2213.5178,2102.6406,1849.0046,2075.9146,3116.9673,3696.014,3495.8616,4078.352,1271.6702,2841.8816,1824.6659,Palm,2
ID_1B2yMt_Feb,Feb,2727.978,2465.3604,2328.6306,2161.02,2324.5583,3263.6555,3865.0442,3657.1099,4255.7925,1297.0615,3320.5083,2164.2476,Palm,2
ID_LZAWbs_Feb,Feb,4370.37,4156.454,4022.1384,4073.441,3951.4607,4428.09,4906.7607,4457.102,5140.5664,1470.4542,3784.1646,2797.7102,Palm,2
ID_2ph56u_Feb,Feb,4519.9233,4461.8267,4422.8115,4546.689,4505.223,5519.8477,6413.7,5933.0312,6844.012,1635.7695,5151.322,3667.9841,Palm,2
ID_Dm1BmP_Feb,Feb,4017.7427,3883.9868,3793.0266,3847.9165,3784.7283,4392.8516,4926.09,4565.597,5237.8115,1441.4257,4330.995,3250.6516,Palm,2
ID_c8AYnK_Feb,Feb,2773.9233,2482.7847,2308.514,2061.1614,2235.7244,3389.3887,4203.8228,3964.4895,4595.202,1363.8795,3060.7756,1950.113,Palm,2
ID_X1zOkh_Feb,Feb,3510.5447,3227.715,3129.4888,3044.6172,3151.5156,4199.2314,5010.676,4653.6084,5413.4175,1498.7972,4145.9443,2974.7646,Palm,2
ID_y2WAU3_Feb,Feb,2669.316,2362.1987,2185.5164,1939.897,2108.4436,2958.9124,3516.7637,3317.2517,3807.2058,1279.1946,2859.0735,1883.0319,Palm,2
ID_HIvD9M_Feb,Feb,2663.4937,2361.5955,2238.717,1988.8732,2247.7627,3399.1204,4123.3765,3875.627,4515.261,1298.4579,3370.026,2122.08,Palm,2
ID_um7wJz_Feb,Feb,2558.5967,2288.9358,2155.3494,2025.1608,2172.1821,2975.3525,3489.9043,3317.279,3853.7263,1266.5844,3283.513,2155.481,Palm,2
ID_N5Rffd_Feb,Feb,3356.412,3168.9258,3087.3586,3035.3533,3105.0898,3932.994,4541.418,4203.661,4906.4756,1359.1404,4037.6748,2914.2783,Palm,2
ID_vYlR6Y_Feb,Feb,3495.4763,3244.808,3169.9543,3136.3044,3214.891,4167.1665,4845.82,4480.274,5269.2676,1410.4156,4238.9707,2991.5654,Palm,2
ID_TXxEOP_Feb,Feb,2829.7378,2559.0388,2351.4695,2192.2156,2194.6306,2680.3665,3031.5652,2805.4536,3160.2283,1222.411,2271.7021,1687.0753,Palm,2
ID_lKEIsp_Feb,Feb,2816.622,2566.0012,2400.6248,2228.5737,2281.7173,2912.9883,3370.2852,3144.899,3598.4934,1231.4509,2691.5706,1918.2338,Palm,2
ID_DiTMKZ_Feb,Feb,3112.1042,2916.61,2787.0623,2641.356,2791.1062,3798.0085,4474.7305,4275.5415,4871.324,1391.7347,3966.004,2661.9934,Palm,2
ID_MYgQru_Feb,Feb,2617.3752,2368.022,2226.489,2047.1572,2176.431,2999.4182,3499.9192,3296.386,3798.995,1255.9097,2898.9773,1943.6259,Palm,2
ID_ea0ovN_Feb,Feb,6790.7188,6656.8564,6393.519,6530.8643,6311.1113,6402.843,6715.2817,6289.9795,6788.234,2755.562,3373.8955,2381.1184,Palm,2
ID_dqjIGF_Feb,Feb,2946.24,2790.3645,2678.745,2530.7812,2692.2026,3766.83,4508.814,4260.0444,4885.381,1349.5575,3912.4902,2637.368,Palm,2
ID_Ovba2k_Feb,Feb,2722.3806,2403.9358,2255.2246,1962.5417,2217.6587,3498.3691,4296.549,4041.5015,4724.299,1336.6113,3144.677,1971.0361,Palm,2
ID_TZtOIb_Feb,Feb,4208.017,4068.8667,3982.8328,4042.814,3985.3157,4615.57,5159.6646,4779.1396,5476.563,1522.223,4249.346,3145.337,Palm,2
ID_ncQS3f_Feb,Feb,3157.6636,2900.7314,2691.5325,2508.689,2565.668,3389.1367,4050.8428,3792.5437,4323.972,1370.7404,3007.583,2116.6448,Palm,2
ID_MVbwcd_Feb,Feb,3074.7805,2845.7083,2730.1973,2533.537,2660.6565,3595.15,4156.96,3893.9546,4492.929,1310.8561,3275.968,2275.04,Cocoa,1
ID_gjWrri_Feb,Feb,4464.4565,4434.088,4385.037,4497.954,4435.037,5216.195,5882.4062,5474.8853,6295.3315,1555.795,5136.5596,3779.193,Palm,2
ID_qX12hF_Feb,Feb,2699.8296,2378.2607,2219.4167,1921.2706,2156.9236,3430.9258,4242.3394,3981.7961,4648.2573,1309.2887,3053.1965,1893.3665,Palm,2
ID_VQtRLq_Feb,Feb,2659.9978,2356.6038,2194.0193,1984.6742,2152.1794,3038.7651,3632.649,3428.736,3961.9521,1286.6384,3213.3523,2160.115,Palm,2
ID_Q4Bq9K_Feb,Feb,3019.2507,2761.5537,2610.3638,2510.685,2596.0508,3250.8623,3756.3171,3487.2803,4015.6829,1329.1907,3384.0515,2481.2183,Palm,2
ID_Ac3CN0_Feb,Feb,2723.005,2457.03,2262.0808,2083.1719,2119.3503,2640.556,2999.3352,2797.2969,3184.6758,1208.2726,2369.1497,1739.4645,Palm,2
ID_Jt6rAw_Feb,Feb,3064.0857,2898.3242,2789.468,2679.19,2807.584,3657.2722,4222.405,4011.8677,4602.8667,1362.5645,3805.2302,2660.313,Palm,2
ID_fpRzC4_Feb,Feb,3325.3623,3046.857,2927.43,2795.1526,2946.7537,4060.692,4902.5557,4563.7373,5337.128,1454.8793,3914.7732,2663.8325,Palm,2
ID_4qHhb3_Feb,Feb,2609.3284,2330.6763,2181.061,1961.8331,2131.6655,3091.0222,3668.837,3447.3245,3995.18,1263.8501,2804.642,1830.4675,Palm,2
ID_hrsU8N_Feb,Feb,3279.4348,3170.6604,3014.6875,2914.1172,2935.7874,3596.2314,4084.4875,3880.476,4387.0913,1346.1569,3438.836,2482.058,Palm,2
ID_8TQmNM_Feb,Feb,2954.4421,2726.1619,2533.1638,2375.5913,2458.355,3055.742,3495.6074,3322.9573,3703.004,1291.3364,3027.38,2154.2454,Palm,2
ID_RvG6aV_Feb,Feb,5143.383,4933.298,4986.576,5325.493,5333.0684,5898.05,6564.9087,5966.116,6988.3,1810.7582,6400.7866,4841.205,Palm,2
ID_iccUQJ_Feb,Feb,2798.4229,2495.7874,2303.826,2043.9977,2158.8264,3286.812,4122.421,3860.8503,4467.0435,1316.5239,2775.7979,1815.12,Palm,2
ID_M0Xa2R_Feb,Feb,2565.921,2300.014,2177.4614,2058.3206,2211.259,3045.487,3579.3726,3397.6663,3947.275,1272.4786,3349.354,2210.0938,Palm,2
ID_WqNE83_Feb,Feb,2591.6355,2314.3618,2147.4316,1950.1257,2071.7888,2864.1921,3361.157,3145.9363,3626.182,1236.3137,2633.8738,1770.872,Palm,2
ID_csR30f_Feb,Feb,2796.6262,2549.061,2427.1226,2335.8154,2452.572,3252.193,3774.7817,3560.6958,4117.968,1313.9127,3411.7036,2363.1892,Palm,2
ID_EWhLsu_Feb,Feb,3780.1672,3548.701,3478.5503,3464.4,3551.754,4581.0625,5417.904,5037.6265,5841.8154,1553.7117,4704.5967,3430.672,Palm,2
ID_wEjhMT_Feb,Feb,3022.5828,2717.5261,2590.2407,2496.0042,2627.5615,3440.0012,4046.7026,3758.8853,4376.431,1363.4232,3758.8496,2619.7751,Palm,2
ID_v71y5x_Feb,Feb,3145.0808,2770.862,2638.3218,2500.7278,2707.9197,3446.7705,3968.2937,3679.5017,4277.5234,1368.7616,3589.9185,2501.0889,Palm,2
ID_Fa1zaf_Feb,Feb,2718.6348,2460.8596,2267.2698,2084.957,2128.4563,2673.0503,3043.721,2846.5652,3240.133,1212.9485,2409.319,1753.885,Palm,2
ID_R3oeFx_Feb,Feb,2509.7012,2227.6296,2100.5525,1899.8004,2119.0266,3101.3406,3680.511,3499.9316,4077.0593,1283.015,3158.3003,2020.707,Palm,2
ID_8iJe9f_Feb,Feb,7615.751,7725.0103,7807.726,8384.818,8066.4854,8529.401,9238.129,8464.176,9670.732,2320.6125,6941.9653,4977.8545,Palm,2
ID_9J4Gxh_Feb,Feb,2579.118,2289.741,2127.7617,1886.5255,2048.3748,2950.3372,3493.0508,3301.4963,3828.6008,1255.7739,2621.0046,1709.7759,Palm,2
ID_uj3Eeu_Feb,Feb,3290.8005,3040.2837,2919.9136,2839.0393,2958.331,3661.8047,4241.803,3983.2864,4621.0767,1396.2792,4077.334,2852.619,Palm,2
ID_v4CUx3_Feb,Feb,2716.3538,2415.1396,2258.0413,2058.2449,2254.2183,3143.3965,3743.8188,3528.8474,4104.1924,1302.5693,3270.7925,2153.5872,Palm,2
ID_p2yPlm_Feb,Feb,2786.4944,2559.099,2438.7625,2288.461,2441.193,3342.3438,3954.9587,3736.5945,4350.2544,1288.2926,3411.559,2286.7446,Palm,2
ID_A8Tui2_Feb,Feb,3886.8193,3674.721,3514.0552,3474.8496,3403.6282,3964.677,4473.2563,4088.8403,4678.558,1415.0211,3238.7349,2393.8938,Palm,2
ID_ArsCwW_Feb,Feb,2491.339,2205.9863,2072.5737,1854.851,2061.638,3042.3293,3629.011,3437.4883,3992.8408,1274.6533,2953.1023,1903.0239,Palm,2
ID_J2RZPz_Feb,Feb,2420.6536,2106.5325,1913.757,1701.0084,1793.3829,2549.4897,3046.5574,2867.546,3243.735,1286.8135,2098.7192,1466.9235,Palm,2
ID_ViTPAg_Feb,Feb,2703.0964,2439.382,2300.6733,2122.733,2287.2195,3229.4897,3828.2893,3619.483,4213.014,1292.0554,3230.0037,2103.459,Palm,2
ID_jf0DVD_Feb,Feb,2888.1907,2615.41,2509.6018,2383.465,2530.4373,3465.6948,4054.8254,3805.5068,4443.5923,1336.7358,3489.524,2385.2952,Palm,2
ID_JPLJBU_Feb,Feb,2747.9424,2480.6997,2269.3494,2098.8613,2106.85,2600.2988,2950.361,2735.4802,3075.9995,1208.5198,2187.9644,1619.0093,Palm,2
ID_5VFw8b_Feb,Feb,2835.7158,2564.8374,2444.1858,2322.6548,2483.2668,3438.325,4054.8975,3818.3591,4455.771,1333.5709,3597.968,2378.196,Palm,2
ID_u1e6sW_Feb,Feb,3255.3865,2951.0042,2845.2935,2738.695,2883.5332,3801.6497,4494.0093,4161.678,4865.6924,1397.5391,3937.939,2806.3037,Palm,2
ID_VSPAWR_Feb,Feb,2967.1003,2721.193,2534.644,2398.3232,2471.7573,3040.5881,3469.9084,3260.7317,3675.8708,1292.2899,3054.4001,2204.7993,Palm,2
ID_yDi5hs_Feb,Feb,7273.719,7367.525,7448.595,8000.9204,7713.0366,8201.358,8904.021,8161.517,9345.6875,2221.5286,6980.8335,5086.0425,Palm,2
ID_3ed2v0_Feb,Feb,2786.6553,2473.9458,2315.6223,2036.3821,2249.8093,3593.003,4493.0537,4244.57,4928.311,1397.2762,3105.1382,1916.3986,Palm,2
ID_Xml2zw_Feb,Feb,3636.9626,3232.7817,3141.16,3106.5537,3206.588,3876.194,4313.014,3969.3003,4572.4053,1805.0238,3463.612,2809.9941,Rubber,3
ID_sL5IIb_Feb,Feb,4597.0234,4355.174,4276.961,4439.914,4400.48,4811.786,5316.391,4829.5146,5586.77,1622.6675,4804.9644,3610.1938,Palm,2
ID_nc11SE_Feb,Feb,2574.8997,2313.8577,2178.7004,2097.9412,2208.6074,2820.0293,3231.3396,3075.2354,3552.9734,1245.7485,3323.3794,2282.6794,Palm,2
ID_BfWB37_Feb,Feb,2958.9895,2729.3545,2620.3792,2510.9592,2642.0781,3547.3257,4129.348,3889.5447,4515.208,1345.0096,3639.1785,2503.832,Palm,2
ID_MkkeGk_Feb,Feb,2781.6548,2490.0938,2343.9546,2137.3594,2289.1465,3483.315,4241.1406,4022.0996,4611.416,1476.9054,2992.9453,2000.8158,Palm,2
ID_gLYC1l_Feb,Feb,2498.1912,2225.6355,2106.1008,1892.2588,2108.1753,3135.115,3732.6868,3520.1506,4104.6357,1263.7755,3037.3706,1937.79,Palm,2
ID_z0C9xC_Feb,Feb,4043.125,3801.0972,3710.8684,3791.4263,3813.7773,4455.335,4966.135,4609.2485,5325.948,1636.8832,4550.8774,3359.0796,Palm,2
ID_H3MezT_Feb,Feb,2566.9492,2304.4316,2165.782,2074.418,2184.85,2805.6423,3219.293,3061.3503,3534.198,1243.2568,3247.4607,2213.14,Palm,2
ID_x7XtE5_Feb,Feb,2632.3267,2330.415,2171.8171,1916.0348,2071.4414,3176.102,3878.973,3622.1162,4226.127,1275.8472,2735.6992,1703.5443,Palm,2
ID_RNSqjG_Feb,Feb,2639.196,2324.2935,2181.3208,1966.7258,2175.0928,3142.0317,3763.108,3536.604,4113.4375,1300.3794,3162.2603,2047.4321,Palm,2
ID_LDr2bE_Feb,Feb,2822.6533,2592.1423,2466.5798,2372.5571,2482.807,3277.627,3800.0454,3595.7058,4140.717,1318.3999,3431.9824,2383.8394,Palm,2
ID_4u7y92_Feb,Feb,2524.6375,2252.1057,2119.836,1937.3829,2098.654,2998.7288,3542.8967,3349.433,3887.472,1259.5865,2981.4175,1944.0581,Palm,2
ID_sAbynw_Feb,Feb,2809.2026,2597.5745,2471.862,2310.667,2457.3452,3326.2554,3879.2703,3680.8408,4224.973,1312.9796,3306.9038,2256.0105,Palm,2
ID_0Xd3UZ_Feb,Feb,7956.416,8182.9014,8244.546,8789.434,8451.521,8834.654,9584.26,8836.262,9898.859,2365.8557,6609.304,4492.904,Rubber,3
ID_WJFmmm_Feb,Feb,2879.022,2638.0244,2495.6516,2311.3633,2498.9082,3426.9197,4070.16,3882.183,4481.247,1338.6294,3707.4573,2427.0498,Palm,2
ID_nycJsE_Feb,Feb,5344.7153,5263.019,5230.5356,5471.6763,5292.2534,5869.349,6472.7515,5919.6772,6817.098,1707.2903,5259.3003,3825.1733,Palm,2
ID_VTDHzJ_Feb,Feb,2747.5452,2423.119,2256.918,1974.1102,2180.7478,3491.8267,4372.64,4121.983,4790.2124,1380.8622,2973.6418,1836.0863,Palm,2
ID_cZCKFf_Feb,Feb,2622.4944,2340.5532,2211.8557,1983.2883,2209.5654,3386.4033,4142.983,3895.2322,4529.8013,1309.5702,3345.3425,2124.4521,Palm,2
ID_2uFh2n_Feb,Feb,2423.97,2117.0913,1962.5128,1701.1841,1895.569,3037.8723,3736.9707,3568.2776,4081.326,1391.7892,2507.9895,1604.3809,Palm,2
ID_zkx4In_Feb,Feb,2479.8967,2183.8096,2084.6436,1768.5317,2099.4075,3425.4707,4094.447,3919.6582,4503.046,1434.7164,2808.5796,1775.109,Cocoa,1
ID_7Jvtv5_Feb,Feb,3073.8906,2724.843,2601.631,2404.075,2614.3977,3721.055,4485.417,4195.784,4938.7373,1372.2312,3698.7131,2433.3235,Palm,2
ID_4BKeLF_Feb,Feb,6139.619,6246.3394,6252.198,6607.0312,6382.774,6961.8394,7590.5215,7058.2915,7973.0166,1995.6843,6134.14,4417.4507,Palm,2
ID_7i3O06_Feb,Feb,2663.2944,2359.8052,2191.302,1954.9844,2088.44,3154.744,3860.5735,3600.4756,4188.49,1273.0344,2719.24,1743.9391,Palm,2
ID_I6U44t_Feb,Feb,2625.0388,2339.954,2225.2373,2112.564,2270.4976,3092.0754,3600.1245,3399.7896,3960.0354,1285.0883,3321.348,2225.7864,Palm,2
ID_n3kVgn_Feb,Feb,2578.9165,2285.3196,2111.2307,1870.479,2009.5328,2834.689,3336.2012,3146.13,3633.883,1240.4487,2468.366,1639.5087,Palm,2
ID_u3YALy_Feb,Feb,2654.466,2348.7366,2194.1238,1950.3237,2155.0132,3194.4126,3868.226,3650.9011,4237.192,1304.7197,3230.9438,2066.5112,Palm,2
ID_nLi5BV_Feb,Feb,3348.509,3180.8328,2983.1572,2809.611,2818.3606,3682.7224,4401.276,4149.6577,4677.3936,1363.7201,3226.318,2312.6196,Palm,2
ID_ZWUZ9q_Feb,Feb,3887.0022,3814.1125,3727.356,3724.792,3780.4937,4782.389,5495.5957,5250.3555,5862.07,1755.7832,4579.825,3457.1606,Palm,2
ID_VlHBaX_Feb,Feb,3421.5647,3018.6375,2909.7437,2830.4768,3038.5076,3717.9993,4235.05,3892.1885,4542.4224,1424.5459,3990.5667,2861.3652,Palm,2
ID_NVSNLS_Feb,Feb,3462.5579,3270.967,3098.6543,3001.4475,2973.7793,3561.0005,4024.838,3711.2908,4221.903,1319.297,3260.2515,2389.628,Palm,2
ID_jDcVy6_Feb,Feb,2877.3025,2588.1343,2381.3486,2221.8005,2220.5466,2703.9714,3062.2896,2822.137,3223.173,1221.609,2342.4688,1784.3906,Palm,2
ID_su1lsP_Feb,Feb,3441.9133,3266.4775,3140.3167,3054.983,3068.5576,3687.5276,4187.402,3876.5344,4438.268,1341.3501,3280.3535,2433.931,Cocoa,1
ID_xmvpxv_Feb,Feb,2771.226,2538.3892,2402.663,2208.4128,2375.0676,3376.757,4006.0635,3801.2769,4407.563,1318.3118,3295.7793,2139.1714,Palm,2
ID_VxNkXs_Feb,Feb,3427.5479,3167.4575,3086.9465,3051.352,3116.4,3897.657,4465.3174,4124.2793,4853.085,1379.7213,3865.835,2778.8596,Palm,2
ID_IuDwZj_Feb,Feb,4174.6655,3912.8179,3858.6367,3942.4148,4001.804,4632.886,5103.8096,4749.6846,5400.788,1917.8151,4322.6646,3570.7778,Rubber,3
ID_3cdyNb_Feb,Feb,2978.6926,2725.7798,2591.8362,2390.3933,2514.435,3493.0137,4082.0835,3843.018,4418.938,1311.883,3257.5369,2253.2603,Cocoa,1
ID_LiUFQu_Feb,Feb,4297.516,4096.1265,3989.3162,4073.344,3980.7456,4577.0615,5183.5195,4692.8853,5447.896,1468.4247,4388.3887,3338.9504,Palm,2
ID_xsT9xR_Feb,Feb,2750.7258,2462.9192,2318.355,2105.8696,2315.6682,3282.345,3934.408,3739.7754,4353.919,1320.4033,3516.6025,2254.7358,Palm,2
ID_QLaQfU_Feb,Feb,5795.375,5713.2197,5606.7437,5836.3784,5620.653,6057.9663,6661.7344,6032.601,6911.3853,1825.1139,4956.5425,3600.109,Palm,2
ID_sM4hkE_Feb,Feb,2472.544,2212.6694,2126.4102,1947.8539,2227.6182,3245.7144,3758.703,3621.5886,4205.9087,1409.2826,3104.2588,2000.1064,Cocoa,1
ID_vC8w5W_Feb,Feb,2567.275,2302.2817,2176.5571,2070.5605,2208.6394,3002.4722,3521.5505,3344.2183,3885.1526,1267.5686,3370.4949,2244.1611,Palm,2
ID_n4vZDj_Feb,Feb,2488.3003,2231.519,2123.6108,2013.5521,2237.1768,3065.4656,3533.6597,3403.8115,3950.2473,1380.8881,3157.381,2065.3772,Cocoa,1
ID_bxK7dH_Feb,Feb,2499.4695,2245.4744,2161.8247,1969.6063,2280.8376,3201.5798,3673.0676,3555.7935,4126.221,1402.7723,3111.0266,1993.196,Cocoa,1
